id,city,time,content,clean_content,compound_content,ml_text,handler,status,url,label,priority,is_synthetic,label_encoded
269144,Ha Noi,,Đã phản ánh 1 lần đường phan đình giót hà đông liên tục gặp tình trạng tắc đường do ô tô 2 chiều tránh nhau khi đường quá hẹp dẫn đếm ùn tắc hàng ngày. Đề xuất cấm ô tô 1 chiều giờ cao điểm từ hường bia bà đi vào phan đình giót để dân đỡ khổ,Đã phản ánh 1 lần đường phan đình giót hà đông liên tục gặp tình trạng tắc đường do ô tô 2 chiều tránh nhau khi đường quá hẹp dẫn đếm ùn tắc hàng ngày. Đề xuất cấm ô tô 1 chiều giờ cao điểm từ hường bia bà đi vào phan đình giót để dân đỡ khổ,Đã phản_ánh 1 lần đường phan đình giót hà đông liên_tục gặp tình_trạng tắc đường do ô_tô 2 chiều tránh nhau khi đường quá hẹp dẫn đếm_ùn tắc hàng ngày . Đề_xuất cấm ô_tô 1 chiều giờ cao_điểm từ hường bia bà đi vào phan đình giót để dân đỡ khổ,đã phản_ánh 1 lần đường phan đình giót hà đông liên_tục gặp tình_trạng tắc đường do ô_tô 2 chiều tránh nhau khi đường quá hẹp dẫn đếm_ùn tắc hàng ngày . đề_xuất cấm ô_tô 1 chiều giờ cao_điểm từ hường bia bà đi vào phan đình giót để dân đỡ khổ,,Chưa xác định,https://congdanso.hanoi.gov.vn/phan-anh/tinh-trang-tac-duong-do-o-to-2-chieu-tranh-nhau-269144,to_chuc_giao_thong,thap,False,9
97658,Da Nang,07:56 21/04/2026,"Quán chay An Lạc Tâm tại 808 Tôn Đức Thắng, phường Hòa Khánh buôn bán thường xuyên để xe lấn chiếm vỉa hè và đường kiệt 808 Tôn Đức Thắng. Quán thường xuyên buôn bán từ 6h-22h hàng ngày. Đặc biệt vào ngày rằm, mồng 1 lấn chiếm hết hầu như không có lối đi, nhưng quán không hề có biện pháp sắp xếp để đảm bảo. Kính mong cơ quan chức năng kiểm tra và xử lý./.","Quán chay An Lạc Tâm tại 808 Tôn Đức Thắng, phường Hòa Khánh buôn bán thường xuyên để xe lấn chiếm vỉa hè và đường kiệt 808 Tôn Đức Thắng. Quán thường xuyên buôn bán từ 6h-22h hàng ngày. Đặc biệt vào ngày rằm, mồng 1 lấn chiếm hết hầu như không có lối đi, nhưng quán không hề có biện pháp sắp xếp để đảm bảo. Kính mong cơ quan chức năng kiểm tra và xử lý. /.","Quán chay An_Lạc_Tâm tại 808 Tôn_Đức_Thắng , phường Hòa_Khánh buôn_bán thường_xuyên để xe lấn_chiếm vỉa_hè và đường kiệt 808 Tôn_Đức_Thắng . Quán thường_xuyên buôn_bán từ 6h - 22h hàng ngày . Đặc_biệt vào ngày rằm , mồng 1 lấn_chiếm hết hầu_như không có lối đi , nhưng quán không hề có biện_pháp sắp_xếp để_đảm bảo . Kính mong cơ_quan_chức_năng kiểm_tra và xử_lý . / .","quán chay an_lạc_tâm tại 808 tôn_đức_thắng , phường hòa_khánh buôn_bán thường_xuyên để xe lấn_chiếm vỉa_hè và đường kiệt 808 tôn_đức_thắng . quán thường_xuyên buôn_bán từ 6h - 22h hàng ngày . đặc_biệt vào ngày rằm , mồng 1 lấn_chiếm hết hầu_như không có lối đi , nhưng quán không hề có biện_pháp sắp_xếp để_đảm bảo . kính mong cơ_quan_chức_năng kiểm_tra và xử_lý . / .",UBND Phường Hòa Khánh,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97658,via_he_long_duong,trung_binh,False,10
397,Hue,10/2/2026 11:45,Để đảm bảo an toàn giao thông cho nhân dân tại kiệt 88 Nguyễn Khoa Chiêm vui xuân đón tết. Kính đề nghị cơ quan quản lý hạ tầng phường An Cựu cho sửa sớm chỗ đường bị sụt 01 hố lớn gây nguy hiểm cho người dân qua lại tại số 52/88 Nguyễn Khoa Chiêm. Xin gửi hình ảnh kèm theo.,Để đảm bảo an toàn giao thông cho nhân dân tại kiệt 88 Nguyễn Khoa Chiêm vui xuân đón tết. Kính đề nghị cơ quan quản lý hạ tầng phường An Cựu cho sửa sớm chỗ đường bị sụt 01 hố lớn gây nguy hiểm cho người dân qua lại tại số 52/88 Nguyễn Khoa Chiêm. Xin gửi hình ảnh kèm theo.,Để_đảm bảo_an_toàn giao_thông cho nhân_dân tại kiệt 88 Nguyễn_Khoa_Chiêm vui xuân đón tết . Kính_đề nghị cơ_quan quản_lý hạ_tầng phường An_Cựu cho sửa sớm chỗ đường bị sụt 01 hố lớn gây nguy_hiểm cho người dân qua_lại tại số 52 / 88 Nguyễn_Khoa_Chiêm . Xin gửi hình_ảnh kèm theo .,để_đảm bảo_an_toàn giao_thông cho nhân_dân tại kiệt 88 nguyễn_khoa_chiêm vui xuân đón tết . kính_đề nghị cơ_quan quản_lý hạ_tầng phường an_cựu cho sửa sớm chỗ đường bị sụt 01 hố lớn gây nguy_hiểm cho người dân qua_lại tại số 52 / 88 nguyễn_khoa_chiêm . xin gửi hình_ảnh kèm theo .,"Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà. 
Vấn đề quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác hạ tầng kỹ thuật thành phố xin thông báo kết quả như sau:
Sau khi nhận được phản ánh của Ông/Bà, Trung tâm đã kiểm tra và khắc phục. (Đính kèm hình ảnh)
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
1/3
123
Hạn xử lý: 26/02/2026
Ngày xử lý: 13/02/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-duong-tai-kiet-88-nguyen-khoa-chiem-a215546.html,duong_cau_ha_tang_hu_hong,cao,False,6
267033,Ha Noi,,"Đầu ngách 108 ngõ 93 Hoàng Văn Thái thường xuyên có xe đỗ, có hôm thì để tập trung rất nhiều rác, gây cản trở giao thông đi lại. Kính mong các cơ quan xem xét.","Đầu ngách 108 ngõ 93 Hoàng Văn Thái thường xuyên có xe đỗ, có hôm thì để tập trung rất nhiều rác, gây cản trở giao thông đi lại. Kính mong các cơ quan xem xét.","Đầu ngách 108 ngõ 93 Hoàng_Văn_Thái thường_xuyên có xe đỗ , có hôm thì để tập_trung rất nhiều rác , gây cản_trở giao_thông đi_lại . Kính mong các cơ_quan xem_xét .","đầu ngách 108 ngõ 93 hoàng_văn_thái thường_xuyên có xe đỗ , có hôm thì để tập_trung rất nhiều rác , gây cản_trở giao_thông đi_lại . kính mong các cơ_quan xem_xét .",,Chưa xác định,https://congdanso.hanoi.gov.vn/phan-anh/do-xe-gay-can-tro-giao-thong-ngo-93-hoang-van-thai-267033,do_xe_can_tro,trung_binh,False,5
97928,Da Nang,22:31 23/04/2026,"Đoạn đường ngã tư Nguyễn Dục - Nguyễn Duy Cung, phường Ngũ Hành Sơn vào ban đêm sau 22h00 không có điện đường rất nguy hiểm. Đã xảy ra tai nạn vào đây vào ban đêm. Kính mong cơ quan chức năng xem xét mở một bóng đèn đường vào giờ khuya tại khu vực này.","Đoạn đường ngã tư Nguyễn Dục - Nguyễn Duy Cung, phường Ngũ Hành Sơn vào ban đêm sau 22h00 không có điện đường rất nguy hiểm. Đã xảy ra tai nạn vào đây vào ban đêm. Kính mong cơ quan chức năng xem xét mở một bóng đèn đường vào giờ khuya tại khu vực này.","Đoạn_đường ngã tư Nguyễn_Dục - Nguyễn_Duy_Cung , phường Ngũ_Hành_Sơn vào ban_đêm sau 22h00 không có điện_đường rất nguy_hiểm . Đã xảy ra tai_nạn vào đây vào ban_đêm . Kính mong cơ_quan_chức_năng xem_xét mở một bóng đèn_đường vào giờ khuya tại khu_vực này .","đoạn_đường ngã tư nguyễn_dục - nguyễn_duy_cung , phường ngũ_hành_sơn vào ban_đêm sau 22h00 không có điện_đường rất nguy_hiểm . đã xảy ra tai_nạn vào đây vào ban_đêm . kính mong cơ_quan_chức_năng xem_xét mở một bóng đèn_đường vào giờ khuya tại khu_vực này .",,Đang xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97928,dien_luc_chieu_sang,cao,False,4
SYN0016,Hanoi,,"Tại ngõ 93 Hoàng Văn Thái, phường Khương Trung, quận Thanh Xuân, đèn vàng nhấp nháy liên tục trong thời gian dài dù đây là khu vực có mật độ xe lớn. Việc thiếu điều khiển giao thông rõ ràng gây mất trật tự và tiềm ẩn nguy hiểm. Kính đề nghị khôi phục hoạt động bình thường của đèn.","Tại ngõ 93 Hoàng Văn Thái, phường Khương Trung, quận Thanh Xuân, đèn vàng nhấp nháy liên tục trong thời gian dài dù đây là khu vực có mật độ xe lớn. Việc thiếu điều khiển giao thông rõ ràng gây mất trật tự và tiềm ẩn nguy hiểm. Kính đề nghị khôi phục hoạt động bình thường của đèn.","tại ngõ 93 hoàng_văn_thái , phường khương_trung , quận thanh_xuân , đèn_vàng nhấp_nháy liên_tục trong thời_gian dài dù đây là khu_vực có mật_độ xe lớn . việc thiếu_điều_khiển giao_thông rõ_ràng gây mất trật_tự và tiềm_ẩn nguy_hiểm . kính đề_nghị khôi_phục hoạt_động bình_thường của đèn .","tại ngõ 93 hoàng_văn_thái , phường khương_trung , quận thanh_xuân , đèn_vàng nhấp_nháy liên_tục trong thời_gian dài dù đây là khu_vực có mật_độ xe lớn . việc thiếu_điều_khiển giao_thông rõ_ràng gây mất trật_tự và tiềm_ẩn nguy_hiểm . kính đề_nghị khôi_phục hoạt_động bình_thường của đèn .",,Dữ liệu ảo,,den_tin_hieu,trung_binh,True,3
97271,Da Nang,07:45 17/04/2026,"Trên vỉa hè từ số nhà 33 đến 38 Nguyên Phi Ỷ Lan, phường Tam Kỳ có tập kết dây mạng viettel không còn sử dụng gây mất mỹ quan đô thị và cản trở lối đi. Tôi quan sát thì ngoài dây mạng tập kết trên vỉa hè ở đây, còn một số dây mạng bị cháy được cột lòng thòng ngay tầm người đi bộ rất nguy hiểm. Kính báo cơ quan chức năng kiểm tra xử lý./.","Trên vỉa hè từ số nhà 33 đến 38 Nguyên Phi Ỷ Lan, phường Tam Kỳ có tập kết dây mạng viettel không còn sử dụng gây mất mỹ quan đô thị và cản trở lối đi. Tôi quan sát thì ngoài dây mạng tập kết trên vỉa hè ở đây, còn một số dây mạng bị cháy được cột lòng thòng ngay tầm người đi bộ rất nguy hiểm. Kính báo cơ quan chức năng kiểm tra xử lý. /.","Trên vỉa_hè từ số nhà 33 đến 38 Nguyên_Phi Ỷ_Lan , phường Tam_Kỳ có tập_kết dây mạng viettel không còn sử_dụng gây mất mỹ_quan đô_thị và cản_trở_lối đi . Tôi quan_sát thì ngoài dây mạng tập_kết trên vỉa_hè ở đây , còn một_số dây mạng bị cháy được cột lòng_thòng ngay tầm người đi bộ rất nguy_hiểm . Kính báo cơ_quan_chức_năng kiểm_tra xử_lý . / .","trên vỉa_hè từ số nhà 33 đến 38 nguyên_phi ỷ_lan , phường tam_kỳ có tập_kết dây mạng viettel không còn sử_dụng gây mất mỹ_quan đô_thị và cản_trở_lối đi . tôi quan_sát thì ngoài dây mạng tập_kết trên vỉa_hè ở đây , còn một_số dây mạng bị cháy được cột lòng_thòng ngay tầm người đi bộ rất nguy_hiểm . kính báo cơ_quan_chức_năng kiểm_tra xử_lý . / .",UBND phường Tam Kỳ,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97271,dien_luc_chieu_sang,cao,False,4
496,Hue,11:18 29/01/2026,"Kính gửi các cơ quan chức năng: Thùng rác để trên lòng đường QL1A tại Km841+300 (địa chỉ tổ dân phố 1B Thuỷ Phù, phường Phú Bài, thành phố Huế) gây nguy hiểm cho người tham gia giao thông. Kiến nghị đơn vị thu gom môi trường làm tấm đan băng qua mương để làm nơi thùng trên đó (có thẩm mỹ và không gây nguy hiểm cho người tham gia giao thông). Ảnh chụp lúc 11g ngày 29/01/2026","Kính gửi các cơ quan chức năng: Thùng rác để trên lòng đường QL1A tại Km841 300 (địa chỉ tổ dân phố 1B Thuỷ Phù, phường Phú Bài, thành phố Huế) gây nguy hiểm cho người tham gia giao thông. Kiến nghị đơn vị thu gom môi trường làm tấm đan băng qua mương để làm nơi thùng trên đó (có thẩm mỹ và không gây nguy hiểm cho người tham gia giao thông). Ảnh chụp lúc 11g ngày 29/01/2026","Kính gửi các cơ_quan_chức_năng : Thùng rác để trên lòng_đường QL1A tại Km841 300 ( địa_chỉ tổ dân_phố 1B Thuỷ_Phù , phường Phú_Bài , thành_phố Huế ) gây nguy_hiểm cho người tham_gia giao_thông . Kiến_nghị đơn_vị thu_gom môi_trường làm tấm đan băng qua mương để làm nơi thùng trên đó ( có thẩm_mỹ và không gây nguy_hiểm cho người tham_gia giao_thông ) . Ảnh chụp lúc 11g ngày 29 / 01 / 2026","kính gửi các cơ_quan_chức_năng : thùng rác để trên lòng_đường ql1a tại km841 300 ( địa_chỉ tổ dân_phố 1b thuỷ_phù , phường phú_bài , thành_phố huế ) gây nguy_hiểm cho người tham_gia giao_thông . kiến_nghị đơn_vị thu_gom môi_trường làm tấm đan băng qua mương để làm nơi thùng trên đó ( có thẩm_mỹ và không gây nguy_hiểm cho người tham_gia giao_thông ) . ảnh chụp lúc 11g ngày 29 / 01 / 2026","Kết quả xử lý
Sở Xây dựng
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Sở Xây dựng xin thông báo kết quả như sau:
Đối với vị trí Quý Ông/Bà phản ánh, Sở Xây dựng đã ghi nhận ý kiến và chỉ đạo Công ty TNHH Trùng Phương (đơn vị quản lý tuyến đường) thực hiện bổ sung các tấm đan đúc sẵn trên rãnh thoát nước (rãnh hở hình thang). Sau khi hoàn thành, sẽ tiến hành di dời các thùng rác vào phía trong rãnh thoát nước nhằm đảm bảo vệ sinh môi trường và an toàn giao thông.
Chân thành cảm ơn Quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 27/02/2026
Ngày xử lý: 15/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-lam-tan-dan-de-di-doi-thung-rac-vao-tai-km841300-a214417.html,rac_thai_ve_sinh_moi_truong,cao,False,8
93,Hue,4/4/2026 23:05,Ô trồng cây tại số 43 Đinh Tiên Hoàng bị san lấp trong bê tông. Kính gửi cơ quan chức năng xử lý. Xin cảm ơn.,Ô trồng cây tại số 43 Đinh Tiên Hoàng bị san lấp trong bê tông. Kính gửi cơ quan chức năng xử lý. Xin cảm ơn.,Ô trồng cây tại số 43 Đinh_Tiên_Hoàng bị san_lấp trong bê_tông . Kính gửi cơ_quan_chức_năng xử_lý . Xin cảm_ơn .,ô trồng cây tại số 43 đinh_tiên_hoàng bị san_lấp trong bê_tông . kính gửi cơ_quan_chức_năng xử_lý . xin cảm_ơn .,"Kết quả xử lý
Trung tâm Công viên cây xanh thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Công viên Cây xanh thành phố Huế xin thông báo kết quả như sau:
Trung tâm đã phá dỡ lớp bê tông che lấp ô cây tại 43 Đinh Tiên Hoàng. (Đính kèm hình ảnh) 
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 15/04/2026
Ngày xử lý: 07/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/o-trong-cay-tai-so-43-dinh-tien-hoang-bi-san-lap-trong-be-tong-a219933.html,cay_xanh_vat_can,thap,False,1
97722,Da Nang,14:53 21/04/2026,"Vỉa hè địa chỉ 278 - 280 Xô Viết Nghệ Tĩnh, phường Cẩm Lệ bị hư hỏng, gạch vỉa hè bị lật lên. Mong cơ quan chức năng sớm kiểm tra và sửa chữa. Tôi xin chân thành cảm ơn!","Vỉa hè địa chỉ 278 - 280 Xô Viết Nghệ Tĩnh, phường Cẩm Lệ bị hư hỏng, gạch vỉa hè bị lật lên. Mong cơ quan chức năng sớm kiểm tra và sửa chữa. Tôi xin chân thành cảm ơn","Vỉa_hè địa_chỉ 278 - 280 Xô_Viết_Nghệ_Tĩnh , phường Cẩm_Lệ bị hư_hỏng , gạch vỉa_hè bị lật lên . Mong cơ_quan_chức_năng sớm kiểm_tra và sửa_chữa . Tôi xin chân_thành cảm_ơn","vỉa_hè địa_chỉ 278 - 280 xô_viết_nghệ_tĩnh , phường cẩm_lệ bị hư_hỏng , gạch vỉa_hè bị lật lên . mong cơ_quan_chức_năng sớm kiểm_tra và sửa_chữa . tôi xin chân_thành cảm_ơn",Ban Quản lý dự án đầu tư xây dựng các công trình giao thông và nông nghiệp Đà Nẵng,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=97722,via_he_long_duong,trung_binh,False,10
