id,city,time,content,clean_content,compound_content,ml_text,handler,status,url,label,priority,is_synthetic
SYN0050,Hanoi,,"Khu vực phố Tây Sơn, đoạn gần Đại học Thủy Lợi, quận Đống Đa thường xuyên ùn tắc do phương tiện rẽ trái, rẽ phải cùng lúc tại một điểm. Đề nghị xem xét điều chỉnh hướng lưu thông hoặc bố trí đèn tín hiệu riêng cho từng luồng xe.","Khu vực phố Tây Sơn, đoạn gần Đại học Thủy Lợi, quận Đống Đa thường xuyên ùn tắc do phương tiện rẽ trái, rẽ phải cùng lúc tại một điểm. Đề nghị xem xét điều chỉnh hướng lưu thông hoặc bố trí đèn tín hiệu riêng cho từng luồng xe.","khu_vực phố tây_sơn , đoạn gần đại_học thủy_lợi , quận đống_đa thường_xuyên ùn_tắc do phương_tiện rẽ trái , rẽ phải cùng lúc tại một điểm . đề_nghị xem_xét điều_chỉnh hướng lưu_thông hoặc bố_trí đèn tín_hiệu riêng cho từng luồng xe .","khu_vực phố tây_sơn , đoạn gần đại_học thủy_lợi , quận đống_đa thường_xuyên ùn_tắc do phương_tiện rẽ trái , rẽ phải cùng lúc tại một điểm . đề_nghị xem_xét điều_chỉnh hướng lưu_thông hoặc bố_trí đèn tín_hiệu riêng cho từng luồng xe .",,Dữ liệu ảo,,to_chuc_giao_thong,trung_binh,True
SYN0051,Hanoi,,"Tại ngõ 93 Hoàng Văn Thái, phường Khương Trung, quận Thanh Xuân, phương án tổ chức giao thông một chiều hiện gây bất tiện cho người dân trong khu vực. Nhiều phương tiện phải đi vòng xa, làm tăng áp lực lên các tuyến đường nhỏ. Kính đề nghị xem xét điều chỉnh phù hợp hơn.","Tại ngõ 93 Hoàng Văn Thái, phường Khương Trung, quận Thanh Xuân, phương án tổ chức giao thông một chiều hiện gây bất tiện cho người dân trong khu vực. Nhiều phương tiện phải đi vòng xa, làm tăng áp lực lên các tuyến đường nhỏ. Kính đề nghị xem xét điều chỉnh phù hợp hơn.","tại ngõ 93 hoàng_văn_thái , phường khương_trung , quận thanh_xuân , phương_án tổ_chức giao_thông một chiều hiện gây bất_tiện cho người dân trong khu_vực . nhiều phương_tiện phải đi vòng xa , làm tăng áp_lực lên các tuyến đường nhỏ . kính đề_nghị xem_xét điều_chỉnh phù_hợp hơn .","tại ngõ 93 hoàng_văn_thái , phường khương_trung , quận thanh_xuân , phương_án tổ_chức giao_thông một chiều hiện gây bất_tiện cho người dân trong khu_vực . nhiều phương_tiện phải đi vòng xa , làm tăng áp_lực lên các tuyến đường nhỏ . kính đề_nghị xem_xét điều_chỉnh phù_hợp hơn .",,Dữ liệu ảo,,to_chuc_giao_thong,trung_binh,True
SYN0052,Hanoi,,"Người dân kiến nghị bố trí lại luồng xe tại đường Phạm Văn Đồng, đoạn gần công viên Hòa Bình, quận Bắc Từ Liêm vì tình trạng xung đột giữa xe đi thẳng và xe quay đầu diễn ra thường xuyên. Nếu không điều chỉnh, khu vực này dễ xảy ra tai nạn trong giờ cao điểm.","Người dân kiến nghị bố trí lại luồng xe tại đường Phạm Văn Đồng, đoạn gần công viên Hòa Bình, quận Bắc Từ Liêm vì tình trạng xung đột giữa xe đi thẳng và xe quay đầu diễn ra thường xuyên. Nếu không điều chỉnh, khu vực này dễ xảy ra tai nạn trong giờ cao điểm.","người dân kiến_nghị bố_trí lại luồng xe tại đường phạm văn đồng , đoạn gần công_viên hòa_bình , quận bắc từ liêm vì tình_trạng xung_đột giữa xe đi thẳng và xe quay đầu diễn ra thường_xuyên . nếu không điều_chỉnh , khu_vực này dễ xảy ra tai_nạn trong giờ cao_điểm .","người dân kiến_nghị bố_trí lại luồng xe tại đường phạm văn đồng , đoạn gần công_viên hòa_bình , quận bắc từ liêm vì tình_trạng xung_đột giữa xe đi thẳng và xe quay đầu diễn ra thường_xuyên . nếu không điều_chỉnh , khu_vực này dễ xảy ra tai_nạn trong giờ cao_điểm .",,Dữ liệu ảo,,to_chuc_giao_thong,trung_binh,True
SYN0053,Hanoi,,"Tại khu vực phố Chùa Bộc, phường Quang Trung, quận Đống Đa, việc cho phép dừng đỗ gần nút giao gây ảnh hưởng đến luồng xe chính. Đề nghị kết hợp điều chỉnh tổ chức giao thông và tăng cường kiểm tra dừng đỗ sai quy định.","Tại khu vực phố Chùa Bộc, phường Quang Trung, quận Đống Đa, việc cho phép dừng đỗ gần nút giao gây ảnh hưởng đến luồng xe chính. Đề nghị kết hợp điều chỉnh tổ chức giao thông và tăng cường kiểm tra dừng đỗ sai quy định.","tại khu_vực phố chùa bộc , phường quang_trung , quận đống_đa , việc cho phép dừng đỗ gần nút giao gây ảnh_hưởng đến luồng xe chính . đề_nghị kết_hợp điều_chỉnh tổ_chức giao_thông và tăng_cường kiểm_tra dừng đỗ sai quy_định .","tại khu_vực phố chùa bộc , phường quang_trung , quận đống_đa , việc cho phép dừng đỗ gần nút giao gây ảnh_hưởng đến luồng xe chính . đề_nghị kết_hợp điều_chỉnh tổ_chức giao_thông và tăng_cường kiểm_tra dừng đỗ sai quy_định .",,Dữ liệu ảo,,to_chuc_giao_thong,trung_binh,True
SYN0054,Hanoi,,"Đề nghị nghiên cứu mở thêm hướng rẽ hoặc điều chỉnh biển hướng dẫn tại đường Nguyễn Trãi, đoạn gần Ngã Tư Sở, quận Thanh Xuân để giảm tình trạng ùn tắc kéo dài. Hiện nay người dân di chuyển qua khu vực này mất nhiều thời gian vào buổi sáng.","Đề nghị nghiên cứu mở thêm hướng rẽ hoặc điều chỉnh biển hướng dẫn tại đường Nguyễn Trãi, đoạn gần Ngã Tư Sở, quận Thanh Xuân để giảm tình trạng ùn tắc kéo dài. Hiện nay người dân di chuyển qua khu vực này mất nhiều thời gian vào buổi sáng.","đề_nghị nghiên_cứu mở thêm hướng rẽ hoặc điều_chỉnh biển hướng_dẫn tại đường nguyễn_trãi , đoạn gần ngã tư_sở , quận thanh_xuân để giảm tình_trạng ùn_tắc kéo_dài . hiện_nay người dân di_chuyển qua khu_vực này mất nhiều thời_gian vào buổi sáng .","đề_nghị nghiên_cứu mở thêm hướng rẽ hoặc điều_chỉnh biển hướng_dẫn tại đường nguyễn_trãi , đoạn gần ngã tư_sở , quận thanh_xuân để giảm tình_trạng ùn_tắc kéo_dài . hiện_nay người dân di_chuyển qua khu_vực này mất nhiều thời_gian vào buổi sáng .",,Dữ liệu ảo,,to_chuc_giao_thong,trung_binh,True
SYN0055,Hanoi,,"Tuyến đường qua phố Minh Khai, phường Vĩnh Tuy, quận Hai Bà Trưng có mật độ phương tiện lớn nhưng chưa có phương án phân luồng hợp lý cho xe máy và ô tô. Đề nghị cơ quan chức năng khảo sát thực tế và điều chỉnh tổ chức giao thông.","Tuyến đường qua phố Minh Khai, phường Vĩnh Tuy, quận Hai Bà Trưng có mật độ phương tiện lớn nhưng chưa có phương án phân luồng hợp lý cho xe máy và ô tô. Đề nghị cơ quan chức năng khảo sát thực tế và điều chỉnh tổ chức giao thông.","tuyến đường qua phố minh_khai , phường vĩnh_tuy , quận hai bà trưng có mật_độ phương_tiện lớn nhưng chưa có phương_án phân_luồng hợp_lý cho xe_máy và ô_tô . đề_nghị cơ_quan_chức_năng khảo_sát thực_tế và điều_chỉnh tổ_chức giao_thông .","tuyến đường qua phố minh_khai , phường vĩnh_tuy , quận hai bà trưng có mật_độ phương_tiện lớn nhưng chưa có phương_án phân_luồng hợp_lý cho xe_máy và ô_tô . đề_nghị cơ_quan_chức_năng khảo_sát thực_tế và điều_chỉnh tổ_chức giao_thông .",,Dữ liệu ảo,,to_chuc_giao_thong,trung_binh,True
SYN0056,Hanoi,,"Tổ chức giao thông tại khu vực phố Trần Duy Hưng, phường Trung Hòa, quận Cầu Giấy hiện chưa hợp lý, đặc biệt vào giờ cao điểm khi lượng phương tiện tăng cao. Các luồng xe giao cắt nhau nhiều, dễ gây ùn tắc và mất an toàn. Kính đề nghị cơ quan chức năng khảo sát và điều chỉnh phương án phân luồng.","Tổ chức giao thông tại khu vực phố Trần Duy Hưng, phường Trung Hòa, quận Cầu Giấy hiện chưa hợp lý, đặc biệt vào giờ cao điểm khi lượng phương tiện tăng cao. Các luồng xe giao cắt nhau nhiều, dễ gây ùn tắc và mất an toàn. Kính đề nghị cơ quan chức năng khảo sát và điều chỉnh phương án phân luồng.","tổ_chức giao_thông tại khu_vực phố trần_duy_hưng , phường trung_hòa , quận cầu giấy hiện chưa hợp_lý , đặc_biệt vào giờ cao_điểm khi lượng phương_tiện tăng cao . các luồng xe giao_cắt nhau nhiều , dễ gây ùn_tắc và mất an_toàn . kính đề_nghị cơ_quan_chức_năng khảo_sát và điều_chỉnh phương_án phân_luồng .","tổ_chức giao_thông tại khu_vực phố trần_duy_hưng , phường trung_hòa , quận cầu giấy hiện chưa hợp_lý , đặc_biệt vào giờ cao_điểm khi lượng phương_tiện tăng cao . các luồng xe giao_cắt nhau nhiều , dễ gây ùn_tắc và mất an_toàn . kính đề_nghị cơ_quan_chức_năng khảo_sát và điều_chỉnh phương_án phân_luồng .",,Dữ liệu ảo,,to_chuc_giao_thong,trung_binh,True
SYN0057,Hanoi,,"Người dân kiến nghị xem xét điều chỉnh hướng lưu thông tại đường Nguyễn Văn Cừ, phường Bồ Đề, quận Long Biên do tuyến đường thường xuyên xảy ra ùn tắc cục bộ. Việc tổ chức giao thông hiện nay chưa phù hợp với mật độ phương tiện thực tế. Đề nghị nghiên cứu phương án phân làn hoặc điều tiết giao thông hiệu quả hơn.","Người dân kiến nghị xem xét điều chỉnh hướng lưu thông tại đường Nguyễn Văn Cừ, phường Bồ Đề, quận Long Biên do tuyến đường thường xuyên xảy ra ùn tắc cục bộ. Việc tổ chức giao thông hiện nay chưa phù hợp với mật độ phương tiện thực tế. Đề nghị nghiên cứu phương án phân làn hoặc điều tiết giao thông hiệu quả hơn.","người dân kiến_nghị xem_xét điều_chỉnh hướng lưu_thông tại đường nguyễn_văn_cừ , phường bồ_đề , quận long_biên do tuyến đường thường_xuyên xảy ra ùn_tắc cục_bộ . việc tổ_chức giao_thông hiện_nay chưa phù_hợp với mật_độ phương_tiện thực_tế . đề_nghị nghiên_cứu phương_án phân làn hoặc điều_tiết giao_thông hiệu_quả hơn .","người dân kiến_nghị xem_xét điều_chỉnh hướng lưu_thông tại đường nguyễn_văn_cừ , phường bồ_đề , quận long_biên do tuyến đường thường_xuyên xảy ra ùn_tắc cục_bộ . việc tổ_chức giao_thông hiện_nay chưa phù_hợp với mật_độ phương_tiện thực_tế . đề_nghị nghiên_cứu phương_án phân làn hoặc điều_tiết giao_thông hiệu_quả hơn .",,Dữ liệu ảo,,to_chuc_giao_thong,trung_binh,True
SYN0058,Hanoi,,"Tại nút giao gần ngõ 93 Hoàng Văn Thái, phường Khương Trung, quận Thanh Xuân, các phương tiện từ nhiều hướng cùng nhập vào một điểm gây xung đột giao thông. Vào giờ cao điểm, xe máy và ô tô thường xuyên chen lấn, làm tình trạng ùn tắc kéo dài. Đề nghị cơ quan chức năng xem xét tổ chức lại luồng xe.","Tại nút giao gần ngõ 93 Hoàng Văn Thái, phường Khương Trung, quận Thanh Xuân, các phương tiện từ nhiều hướng cùng nhập vào một điểm gây xung đột giao thông. Vào giờ cao điểm, xe máy và ô tô thường xuyên chen lấn, làm tình trạng ùn tắc kéo dài. Đề nghị cơ quan chức năng xem xét tổ chức lại luồng xe.","tại nút giao gần ngõ 93 hoàng_văn_thái , phường khương_trung , quận thanh_xuân , các phương_tiện từ nhiều hướng cùng nhập vào một điểm gây xung_đột giao_thông . vào giờ cao_điểm , xe_máy và ô_tô thường_xuyên chen_lấn , làm tình_trạng ùn_tắc kéo_dài . đề_nghị cơ_quan_chức_năng xem_xét tổ_chức lại luồng xe .","tại nút giao gần ngõ 93 hoàng_văn_thái , phường khương_trung , quận thanh_xuân , các phương_tiện từ nhiều hướng cùng nhập vào một điểm gây xung_đột giao_thông . vào giờ cao_điểm , xe_máy và ô_tô thường_xuyên chen_lấn , làm tình_trạng ùn_tắc kéo_dài . đề_nghị cơ_quan_chức_năng xem_xét tổ_chức lại luồng xe .",,Dữ liệu ảo,,to_chuc_giao_thong,trung_binh,True
SYN0059,Hanoi,,"Khu vực đường Nguyễn Văn Cừ, phường Bồ Đề, quận Long Biên có nhiều trường học, cửa hàng và khu dân cư nhưng chưa có phương án điều tiết giao thông phù hợp. Người dân đề nghị bổ sung biển hướng dẫn, phân làn hoặc điều chỉnh chiều lưu thông để hạn chế ùn tắc và đảm bảo an toàn.","Khu vực đường Nguyễn Văn Cừ, phường Bồ Đề, quận Long Biên có nhiều trường học, cửa hàng và khu dân cư nhưng chưa có phương án điều tiết giao thông phù hợp. Người dân đề nghị bổ sung biển hướng dẫn, phân làn hoặc điều chỉnh chiều lưu thông để hạn chế ùn tắc và đảm bảo an toàn.","khu_vực đường nguyễn_văn_cừ , phường bồ_đề , quận long_biên có nhiều trường_học , cửa_hàng và khu dân_cư nhưng chưa có phương_án điều_tiết giao_thông phù_hợp . người dân đề_nghị bổ_sung biển hướng_dẫn , phân làn hoặc điều_chỉnh chiều lưu_thông để hạn_chế ùn_tắc và đảm_bảo_an_toàn .","khu_vực đường nguyễn_văn_cừ , phường bồ_đề , quận long_biên có nhiều trường_học , cửa_hàng và khu dân_cư nhưng chưa có phương_án điều_tiết giao_thông phù_hợp . người dân đề_nghị bổ_sung biển hướng_dẫn , phân làn hoặc điều_chỉnh chiều lưu_thông để hạn_chế ùn_tắc và đảm_bảo_an_toàn .",,Dữ liệu ảo,,to_chuc_giao_thong,trung_binh,True
