id,city,time,content,handler,status,url
22,Hue,09:24 18/04/2026,"Đoạn đường liên thôn An Cư Đông 2, xã Chân Mây Lăng Cô (Từ nhà thờ Lăng Cô đến Trạm Biên phòng) vừa qua đã có thảm bê tông, điều đáng nói là để lại 8 miệng hố sâu khoản 20cm như 8 cái bẫy giữa đường. Đã gây ra nhiều vụ tai nạn cho người đi đường. Mong cơ quan chức năng sởm xử lý. Xin cám ơn.","Kết quả xử lý
Xã Chân Mây - Lăng Cô
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, UBND xã Chân Mây - Lăng Cô đã chỉ đạo Phòng Kinh tế, hạ tầng và Đô thị xã Chân Mây - Lăng Cô kiểm tra và xin thông báo kết quả như sau:
Vừa qua, Phòng Kinh tế, hạ tầng và Đô thị xã Chân Mây - Lăng Cô đã chỉ đạo đơn vị thi công sử dụng bao cát để lấp đầy các miệng hố ga nhằm đảm bảo an toàn tạm thời; đối với các tấm đan nắp hố ga, đã tiến hành gia công thép V bảo vệ viền và đã đổ bê tông, đang chờ đạt cường độ để lắp đặt theo đúng thời gian. Dự kiến tiến hành lắp đặt các tấm đan từ ngày 05 - 10/5/2026.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
  Hạn xử lý: 04/05/2026
Ngày xử lý: 28/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/nang-cap-duong-be-tong-gay-nguy-hiem-tai-duong-lien-thon-an-cu-dong-2-a221222.html
23,Hue,07:59 18/04/2026,"Dây cáp viễn thông không được thu gom gây mất an toàn giao thông tại chợ La Chữ, đường Lý Thần Tông, phường Kim Trà","Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác Hạ tầng thành phố Huế xin thông báo kết quả như sau:
Sau khi nhận được phản ánh, Trung tâm đã tiến hành kiểm tra, nhận thấy đây là dây viễn thông. Trung tâm đã yêu cầu đơn vị thu gom rác tại khu vực này tiến hành thu gom sạch sẽ đảm bảo vệ sinh môi trường và mỹ quan đô thị. (Đính kèm hình ảnh) 
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 04/05/2026
Ngày xử lý: 21/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/cap-vien-thong-khong-duoc-thu-gom-tai-cho-la-chu-a221218.html
24,Hue,21:28 17/04/2026,"Hiện nay cầu tránh An Hòa (Km2 + 950) là cây cầu nối nhau giữa đường Nguyễn Trãi nối dài và đường Đặng Tất là cây cầu dân sinh có lưu lượng phương tiện giao thông qua lại rất cao ở phía Bắc kinh thành, là cửa ngõ nối liền với khu dân cư Hương Sơ. Do thời gian xây dựng đã lâu cộng với tình hình thiên tai bão lũ khó lường nên cầu đã và đang bị xuống cấp, ảnh hưởng nghiêm trọng đến dân sinh và không còn phù hợp với lưu lượng xe thực tế. Vì vậy, để đảm bảo an toàn dân sinh & góp phần phát triển kinh tế, xã hội của khu vực, cần các cấp chính quyền sớm đưa mục mở rộng cầu tránh An Hòa vào danh mục đầu tư nâng cấp hạ tầng trên địa bàn thành phố Huế.","Kết quả xử lý
Ban Quản lý dự án đầu tư xây dựng công trình giao thông thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Ban Quản lý dự án Đầu tư xây dựng công trình giao thông thành phố Huế xin thông báo như sau:
Dự án Cầu An Hòa đã được UBND Thành phố Huế phê duyệt chủ trương đầu tư tại Quyết định số 4003/QĐ-UBND ngày 29/12/2025. Hiện nay UBND Thành phố đang xem xét để bố trí vốn thực hiện các giai đoạn tiếp theo. Khi được bố trí vốn, Ban QLDA Đầu tư xây dựng công trình giao thông sẽ tổ chức thi tuyển phương án kiến trúc và hoàn thành Báo cáo nghiên cứu khả thi, trình cấp có thẩm quyền quyết định đầu tư dự án.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 05/05/2026
Ngày xử lý: 21/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-nang-cap-cau-tranh-an-hoa-km2--950-a221197.html
25,Hue,20:17 17/04/2026,"Đề nghị về kiểm tra và khắc phục sự cố nước từ dưới mặt đất trào lên rất nhiều và liên tục từ mấy tháng nay. Địa điểm quay video tại 148 Thái Phiên, phường Phú Xuân, TP Huế (ngày 17/4/2026).","Kết quả xử lý
Công ty cổ phần cấp nước Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Công ty cổ phần Cấp nước Huế (HueWACO) xin thông báo kết quả như sau:
Điểm chảy trên thuộc tuyến ống cấp nước DN50, ngay khi nhận được thông tin HueWACO đã khẩn trương tiến hành sửa chữa khắc phục sự cố không gây gián đoạn mất nước trong thời gian xử lý.
Các phản ánh liên quan dịch vụ cấp nước, HueWACO rất mong nhận được thông tin của quý Ông/Bà qua tổng đài CSKH (24/7, miễn cước) 18000036 để được hỗ trợ xử lý nhanh nhất.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 04/05/2026
Ngày xử lý: 25/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kiem-tra-va-khac-phuc-su-co-nuoc-tu-duoi-mat-dat-trao-len-tai-148-thai-phien-a221187.html
26,Hue,19:17 17/04/2026,"Kiệt 96 Thiên Thai, phường An Cựu, thiếu đèn chiếu sáng, cột điện nghiêng ngã, dây điện chằng chịt rất nguy hiểm ở đầu kiệt vào khu dân sinh. Kính nhờ chính quyền địa phương quan tâm! Xin cảm ơn!","Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế xin thông báo kết quả như sau:
Về nội dung bổ sung điện chiếu sáng, Trung tâm ghi nhận ý kiến phản ánh của người dân và sẽ tổng hợp, đề xuất đến các cơ quan chức năng có thẩm quyền xem xét đầu tư khi có điều kiện đối với nội dung nêu trên.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 04/05/2026
Ngày xử lý: 24/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-bat-dien-chieu-sang-va-kiem-tra-duong-day-dien-a221180.html
27,Hue,19:04 17/04/2026,"Đường Nguyễn Gia Thiều đang phân luồng giao thông để thi công. Tại vị trí nhà 63 Nguyễn Gia Thiều đường dây điện và viễn thông đang đánh võng hạ thấp không đảm bảo an toàn điện, cản trở giao thông. Kính mong cơ quan chức năng kiểm tra, xử lý.","Kết quả xử lý
Sở Khoa học và Công nghệ
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Sở Khoa học và Công nghệ xin thông báo kết quả như sau:
Sở Khoa học và Công nghệ đã chỉ đạo các Doanh nghiệp viễn thông kiểm tra và xử lý làm gọn dây mạng tại vị trí trên (Đính kèm hình ảnh).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
1/2
12
Hạn xử lý: 04/05/2026
Ngày xử lý: 23/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/duong-day-dien-va-vien-thong-sa-thap-tai-63-nguyen-gia-thieu-a221179.html
28,Hue,13:20 17/04/2026,"Ô nhiễm môi trường cùng với an toàn cho người dân.
Dự án bờ kè sông Như Ý ở địa chỉ 71 Nguyễn Lộ Trạch đoạn chưa hoàn thiện, cọc sắt chỉa lên trời cùng rác thải tập trung gây ô nhiễm cũng như nguy hiểm cho người dân, địa điểm đã có người chết do té xuống sông. Đề nghị chính quyền giải quyết.","Kết quả xử lý
Ban Quản lý Dự án Đầu tư xây dựng khu vực 1
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Ban Quản lý dự án Đầu tư xây dựng khu vực 1 (Ban QLDA) xin thông báo kết quả như sau:
Quá trình thi công kè đã gây hư hỏng công trình của một số hộ dân sống cạnh bờ sông, Ban QLDA đã tổ chức mời các đơn vị liên quan tổ chức giám định và xác nhận chi phí đền bù hư hỏng công trình để người dân ổn định cuộc sống. Đến nay, phần lớn các hộ dân bị ảnh hưởng đã đồng thuận và nhận kinh phí khắc phục. Tuy nhiên, vẫn còn 01 hộ dân chưa thống nhất về chi phí bồi thường, dẫn đến chưa đồng ý cho tiếp tục thi công tại vị trí liên quan, gây ảnh hưởng đến tiến độ dự án như phản ánh của Quý Ông/Bà.
Hiện Ban QLDA đang tiếp tục phối hợp với UBND phường Vỹ Dạ vận động, làm việc với hộ dân để đạt được sự đồng thuận, tạo điều kiện cho Nhà thầu triển khai thi công các khối lượng còn lại. Dự kiến công trình sẽ được hoàn thành trước ngày 30/5/2026. Vậy Ban QLDA trả lời để quý Ông/Bà được rõ.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 29/04/2026
Ngày xử lý: 28/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-hoan-thien-bo-ke-song-nhu-y-o-71-nguyen-lo-trach-a221147.html
29,Hue,11:08 17/04/2026,"Kính gửi cơ quan chức năng,
Tại khu vực trước số nhà 297 Điện Biên Phủ, vỉa hè bị sụt lún, vỡ nắp mương thoát nước, tạo hố sâu nguy hiểm cho người đi bộ và phương tiện qua lại, đặc biệt vào buổi tối rất dễ gây tai nạn.
Kính đề nghị cơ quan chức năng sớm kiểm tra và sửa chữa để đảm bảo an toàn cho người dân và mỹ quan đô thị.
Xin cảm ơn.","Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác Hạ tầng thành phố Huế xin thông báo kết quả như sau:
Sau khi nhận được phản ánh, Trung tâm đã tiến hành kiểm tra và sửa chữa. Đến nay công tác sửa chữa, khắc phục đã hoàn thành (Hình ảnh đính kèm).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
1/2
12
Hạn xử lý: 29/04/2026
Ngày xử lý: 23/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-via-he-tai-297-dien-bien-phu-a221134.html
30,Hue,10:30 17/04/2026,"Tiêu đề: Kiến nghị lắp đặt đường dốc cho người đi xe lăn tại UBND phường Phú Bài
Nội dung phản ánh:
Kính gửi cơ quan chức năng,
Tôi xin phản ánh về việc tiếp cận dịch vụ hành chính tại Trung tâm Hành chính công và các phòng ban của UBND phường Phú Bài.
Hiện nay, lối vào các khu vực này đều là bậc cấp cao, hoàn toàn không có đường dốc (ram dốc) hay lối đi ưu tiên dành cho người sử dụng xe lăn. Điều này gây khó khăn rất lớn cho người khuyết tật, người già yếu khi muốn đến liên hệ công tác hoặc làm thủ tục hành chính. Họ thường phải chờ đợi người khiêng xe hoặc rất vất vả mới có thể tiếp cận được bên trong.
Để đảm bảo quyền lợi cho đối tượng yếu thế và thực hiện đúng quy chuẩn về công trình công cộng, kính đề nghị UBND phường Phú Bài sớm cho khảo sát và thi công bổ sung lối đi dành cho người khuyết tật tại các lối vào chính.
Rất mong cơ quan chức năng sớm tiếp nhận và có phương án xử lý để tạo điều kiện thuận lợi nhất cho mọi người dân.
Xin cảm ơn!","Kết quả xử lý
Phường Phú Bài
Kính gửi: Quý Ông/Bà.
Về vấn đề Quý Ông/Bà phản ánh, UBND phường Phú Bài xin thông báo kết quả như sau:
Sau khi triển khai mô hình chính quyền địa phương hai cấp từ ngày 01/7/2025, UBND phường Phú Bài đã kịp thời sửa chữa, nâng cấp cơ sở vật chất của Trung tâm Phục vụ hành chính công; bố trí khu vực tiếp nhận và trả kết quả thủ tục hành chính thông thoáng, khang trang, sạch đẹp. Trong quá trình cải tạo, đã bố trí lối đi riêng dành cho người khuyết tật và người cao tuổi. (Có hình ảnh kèm theo).
Chân thành cảm ơn Quý Ông/Bà.
Trân trọng./.
1/3
123
Hạn xử lý: 29/04/2026
Ngày xử lý: 24/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-lap-dat-duong-doc-cho-nguoi-di-xe-lan-tai-tthcc-phuong-phu-bai-a221124.html
31,Hue,19:27 16/04/2026,"Hệ thống đèn đếm giây giao thông chưa hợp lí ở ngã tư cầu Dã Viên-Lê Duẩn.
Hôm qua tôi gặp trường hợp đi từ Lê Duẫn và rẽ trái lên cầu Dã Viên, đèn đếm giây đếm giảm về 0 nhưng đèn đỏ vẫn không chuyển xanh, đèn đếm giây sau đó tắt. Nhiều xe máy cũng tưởng số về 0 thì đèn xanh nên cũng đi giống tôi nhưng thực ra đèn vẫn đỏ. Đi qua thì tôi thấy nhân viên chắn tàu kéo chắn lại. Chứng tỏ đã có tác động làm đèn vẫn đó khi số về 0. Việc này gây nhầm lẫn, dễ dẫn đến vượt đèn đỏ vô ý. Nếu phạt vượt đèn đỏ là vô lý.
Theo tôi cần lập trình lại hệ thống đèn: khi nhân viên gác chắn nhấn nút tàu đến, thì toàn bộ đèn đếm giây sẽ tắt ngay (chứ không phải đếm về O mới tắt đèn đếm giây), tránh việc nhiều người nghĩ hết giây là đi sẽ bị bắt lỗi vượt đèn đỏ vô lý.
Đề nghị cơ quan chức năng lập trình lại đèn khu vực này. Video ngày 15/4/25. Cảm ơn.","Kết quả xử lý
Ban quản lý dự án đầu tư xây dựng Chương trình phát triển các đô thị loại II (các đô thị xanh)
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Ban quản lý dự án đầu tư xây dựng Chương trình phát triển các đô thị loại II (các đô thị xanh) – dự án thành phần Thừa Thiên Huế (Ban QLDA) xin thông báo kết quả như sau:
Hiện tại, Hệ thống đèn tín hiệu tại nút giao đường bộ đang đồng bộ với hệ thống báo hiệu của đường sắt. Khi tàu đi qua đường ngang, vì một số nguyên nhân làm thời gia tàu đi qua phạm vi nút giao bị kéo dài hơn dự định, dẫn đến hệ thống đèn tín hiệu bị nhiễu tạm thời. Sau khi tàu đi qua khoảng 2 phút, hệ thống sẽ ổn định lại. Ban QLDA đang phối hợp với Công ty cổ phần Môi trường và Công trình đô thị Huế kiểm tra khắc phục trong thời gian tới.
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 28/04/2026
Ngày xử lý: 20/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/he-thong-den-dem-giay-giao-thong-chua-hop-li-o-nga-tu-cau-da-vien-le-duan-a221063.html
32,Hue,15:23 16/04/2026,Ô trồng cây bị san lấp trong bê tông trước số 157 Mai Thúc Loan. Kính gửi cơ quan chức năng sớm xử lý.,"Kết quả xử lý
Trung tâm Công viên cây xanh thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề quý Ông/Bà phản ánh, Trung tâm Công viên Cây xanh thành phố Huế xin thông báo kết quả như sau:
Trung tâm đã cho phá dỡ lớp bê tông tại ô cây trước số 157 Mai Thúc Loan (đính kèm hình ảnh).
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
Hạn xử lý: 28/04/2026
Ngày xử lý: 21/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/o-trong-cay-bi-san-lap-trong-be-tong-tai-157-mai-thuc-loan-a221036.html
33,Hue,10:17 16/04/2026,"Kính gửi quý cơ quan ban ngành, Tôi xin kính đề nghị cơ quan ban ngành nhanh chóng kiểm tra và xử lý nút đèn tín hiệu ở giao lộ ngã 4 đường Lý Thái Tổ và Nguyễn Văn Linh (gần bến xe phía Bắc). Sau nhiều ngày tham gia giao thông trên tuyến đường Lý Thái Tổ đi qua cột đèn xanh đèn đỏ thì nhận thấy cột đèn tín hiệu ở đây có dấu hiệu bị chạm chập, tôi đã quay video và trình gửi lên đây để nhờ quý ban ngành sớm xử lý để các phương tiện lưu thông được rõ ràng hơn. Cảm ơn quý ban ngành.","Kết quả xử lý
Trung tâm Quản lý và Khai thác hạ tầng thành phố Huế
Kính gửi: Quý Ông/Bà.
Vấn đề Quý Ông/Bà phản ánh, Trung tâm Quản lý và Khai thác Hạ tầng thành phố Huế xin thông báo kết quả như sau:
Sau khi nhận được phản ánh, Trung tâm đã tiến hành phối hợp Công ty CP Môi trường va Công trình đô thị Huế kiểm tra vị trí quý Ông/Bà phản ánh. Đến nay, công tác khắc phục đã hoàn thành. (Đính kèm video và hình ảnh)
Chân thành cảm ơn quý Ông/Bà.
Trân trọng./.
 File đính kèm:
1/2
12
Hạn xử lý: 28/04/2026
Ngày xử lý: 22/04/2026",Đã xử lý,https://tuongtac.hue.gov.vn/phan-anh/kien-nghi-sua-chua-den-tin-hieu-giao-thong-tai-nga-4-duong-ly-thai-to-va-nguyen-van-linh-a221008.html
